city,city_ascii,lat,lon,country,iso2,iso3,admin_name,capital,population,id,csafp,csa_name,csa_name_short,cbsafp,cbsa_name,cbsa_name_short,geometry,type,location_id,name,name_short
Ngaoundéré,Ngaoundere,7.3204,13.58,Cameroon,CM,CMR,Adamaoua,admin,231357,1120011020,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120011020,Ngaoundéré,Ngaoundéré
Batouri,Batouri,4.4337,14.3666,Cameroon,CM,CMR,Est,NA,43821,1120380999,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120380999,Batouri,Batouri
Abong Mbang,Abong Mbang,3.9837,13.1833,Cameroon,CM,CMR,Est,NA,14661,1120726386,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120726386,Abong Mbang,Abong Mbang
Limbe,Limbe,4.0304,9.19,Cameroon,CM,CMR,South-West,NA,212474,1120635273,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120635273,Limbe,Limbe
Kumba,Kumba,4.6404,9.44,Cameroon,CM,CMR,South-West,NA,144413,1120492761,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120492761,Kumba,Kumba
Buea,Buea,4.155,9.231,Cameroon,CM,CMR,South-West,admin,90088,1120497849,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120497849,Buea,Buea
Nkongsamba,Nkongsamba,4.9604,9.94,Cameroon,CM,CMR,Littoral,NA,117063,1120972098,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120972098,Nkongsamba,Nkongsamba
Douala,Douala,4.0604,9.71,Cameroon,CM,CMR,Littoral,admin,1906000,1120494607,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120494607,Douala,Douala
Kumbo,Kumbo,6.2204,10.68,Cameroon,CM,CMR,North-West,NA,125486,1120679288,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120679288,Kumbo,Kumbo
Eyumojok,Eyumojok,5.7504,8.9833,Cameroon,CM,CMR,South-West,NA,5798,1120658014,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120658014,Eyumojok,Eyumojok
Wum,Wum,6.4004,10.07,Cameroon,CM,CMR,North-West,NA,68836,1120557987,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120557987,Wum,Wum
Bafoussam,Bafoussam,5.4904,10.4099,Cameroon,CM,CMR,Ouest,admin,290768,1120435460,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120435460,Bafoussam,Bafoussam
Bafang,Bafang,5.1704,10.18,Cameroon,CM,CMR,Ouest,NA,93145,1120889812,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120889812,Bafang,Bafang
Garoua,Garoua,9.3,13.39,Cameroon,CM,CMR,Nord,admin,436899,1120803808,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120803808,Garoua,Garoua
Guider,Guider,9.9304,13.94,Cameroon,CM,CMR,Nord,NA,84647,1120662630,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120662630,Guider,Guider
Tibati,Tibati,6.467,12.6333,Cameroon,CM,CMR,Adamaoua,NA,35589,1120299131,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120299131,Tibati,Tibati
Foumban,Foumban,5.7304,10.9,Cameroon,CM,CMR,Ouest,NA,92673,1120088650,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120088650,Foumban,Foumban
Bamenda,Bamenda,5.96,10.15,Cameroon,CM,CMR,North-West,admin,445299,1120909610,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1120909610,Bamenda,Bamenda
Lupanshui,Lupanshui,26.5944,104.8333,China,CN,CHN,Guizhou,NA,1221000,1156070389,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156070389,Lupanshui,Lupanshui
Fengcheng,Fengcheng,28.2004,115.77,China,CN,CHN,Jiangxi,NA,61469,1156545200,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156545200,Fengcheng,Fengcheng
Yulin,Yulin,22.63,110.15,China,CN,CHN,Guangxi,NA,1127000,1156901312,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156901312,Yulin,Yulin
Shishou,Shishou,29.7004,112.4,China,CN,CHN,Hubei,NA,231787,1156284109,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156284109,Shishou,Shishou
Yantai,Yantai,37.5304,121.4,China,CN,CHN,Shandong,NA,2116000,1156932948,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156932948,Yantai,Yantai
Yishui,Yishui,35.7904,118.62,China,CN,CHN,Shandong,NA,94115,1156736933,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156736933,Yishui,Yishui
Zibo,Zibo,36.8,118.05,China,CN,CHN,Shandong,NA,3061000,1156381094,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156381094,Zibo,Zibo
Shanghai,Shanghai,31.2165,121.4365,China,CN,CHN,Shanghai,admin,14987000,1156073548,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156073548,Shanghai,Shanghai
Weifang,Weifang,36.7204,119.1001,China,CN,CHN,Shandong,NA,1553000,1156912965,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156912965,Weifang,Weifang
Yongzhou,Yongzhou,26.2304,111.62,China,CN,CHN,Hunan,NA,1000000,1156694479,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156694479,Yongzhou,Yongzhou
Zunyi,Zunyi,27.7,106.92,China,CN,CHN,Guizhou,NA,849000,1156539782,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156539782,Zunyi,Zunyi
Wuyuan,Wuyuan,41.0896,108.2722,China,CN,CHN,Inner Mongolia,NA,30057,1156146594,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156146594,Wuyuan,Wuyuan
Shuangcheng,Shuangcheng,45.3503,126.28,China,CN,CHN,Heilongjiang,NA,130710,1156257611,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156257611,Shuangcheng,Shuangcheng
Shijianzhuang,Shijianzhuang,38.05,114.48,China,CN,CHN,Hebei,admin,2417000,1156217541,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156217541,Shijianzhuang,Shijianzhuang
Qinhuangdao,Qinhuangdao,39.9304,119.62,China,CN,CHN,Hebei,NA,1003000,1156091093,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156091093,Qinhuangdao,Qinhuangdao
Guangshui,Guangshui,31.6204,114,China,CN,CHN,Hubei,NA,154771,1156267419,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156267419,Guangshui,Guangshui
Nanchang,Nanchang,28.68,115.88,China,CN,CHN,Jiangxi,admin,2350000,1156198892,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156198892,Nanchang,Nanchang
Nehe,Nehe,48.49,124.88,China,CN,CHN,Heilongjiang,NA,108253,1156609562,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156609562,Nehe,Nehe
Shangqiu,Shangqiu,34.4504,115.65,China,CN,CHN,Henan,NA,1753000,1156805441,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156805441,Shangqiu,Shangqiu
Hengshui,Hengshui,37.72,115.7,China,CN,CHN,Hebei,NA,456356,1156803028,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156803028,Hengshui,Hengshui
Xiaogan,Xiaogan,30.9204,113.9,China,CN,CHN,Hubei,NA,160437,1156002290,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156002290,Xiaogan,Xiaogan
Xiangtan,Xiangtan,27.8504,112.9,China,CN,CHN,Hunan,NA,2586948,1156195684,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156195684,Xiangtan,Xiangtan
Xian,Xian,34.275,108.895,China,CN,CHN,Shaanxi,admin,4009000,1156244079,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156244079,Xian,Xian
Tianjin,Tianjin,39.13,117.2,China,CN,CHN,Tianjin,admin,7180000,1156174046,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156174046,Tianjin,Tianjin
Daqing,Daqing,46.58,125,China,CN,CHN,Heilongjiang,NA,1693000,1156403962,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156403962,Daqing,Daqing
Taian,Taian,36.2,117.1201,China,CN,CHN,Shandong,NA,1629000,1156095188,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156095188,Taian,Taian
Nangong,Nangong,37.3704,115.37,China,CN,CHN,Hebei,NA,82386,1156426803,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156426803,Nangong,Nangong
Shizuishan,Shizuishan,39.2333,106.769,China,CN,CHN,Ningxia,NA,136570,1156361664,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156361664,Shizuishan,Shizuishan
Changsha,Changsha,28.2,112.97,China,CN,CHN,Hunan,admin,2604000,1156961497,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156961497,Changsha,Changsha
Shenyeng,Shenyeng,41.805,123.45,China,CN,CHN,Liaoning,admin,4787000,1156309382,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156309382,Shenyeng,Shenyeng
Panshi,Panshi,42.9426,126.0561,China,CN,CHN,Jilin,NA,86216,1156659612,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156659612,Panshi,Panshi
Jilin,Jilin,43.85,126.55,China,CN,CHN,Jilin,NA,2396000,1156646448,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156646448,Jilin,Jilin
Macheng,Macheng,31.18,115.03,China,CN,CHN,Hubei,NA,126366,1156949639,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156949639,Macheng,Macheng
Mishan,Mishan,45.5504,131.88,China,CN,CHN,Heilongjiang,NA,87257,1156267144,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156267144,Mishan,Mishan
Hengyang,Hengyang,26.88,112.59,China,CN,CHN,Hunan,NA,1016000,1156696884,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156696884,Hengyang,Hengyang
Keshan,Keshan,48.0263,125.866,China,CN,CHN,Heilongjiang,NA,72403,1156775094,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156775094,Keshan,Keshan
Haikou,Haikou,20.05,110.32,China,CN,CHN,Hainan,admin,2046189,1156183327,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156183327,Haikou,Haikou
Hohhot,Hohhot,40.82,111.66,China,CN,CHN,Inner Mongolia,admin,1726000,1156210167,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156210167,Hohhot,Hohhot
Xinyang,Xinyang,32.1304,114.07,China,CN,CHN,Henan,NA,1541000,1156273453,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156273453,Xinyang,Xinyang
Lhasa,Lhasa,29.645,91.1,China,CN,CHN,Tibet,admin,219599,1156369972,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156369972,Lhasa,Lhasa
Huinan,Huinan,42.6229,126.2614,China,CN,CHN,Jilin,NA,66315,1156136342,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156136342,Huinan,Huinan
Zaozhuang,Zaozhuang,34.88,117.57,China,CN,CHN,Shandong,NA,2145000,1156796454,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156796454,Zaozhuang,Zaozhuang
Laiwu,Laiwu,36.2004,117.66,China,CN,CHN,Shandong,NA,124108,1156207332,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156207332,Laiwu,Laiwu
Suzhou,Suzhou,33.6361,116.9789,China,CN,CHN,Anhui,NA,1964000,1156871297,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156871297,Suzhou,Suzhou
Xiantao,Xiantao,30.3704,113.44,China,CN,CHN,Hubei,NA,1556000,1156216927,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156216927,Xiantao,Xiantao
Kunming,Kunming,25.07,102.68,China,CN,CHN,Yunnan,admin,2931000,1156477539,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156477539,Kunming,Kunming
Yiyang,Yiyang,28.6004,112.33,China,CN,CHN,Hunan,NA,1352000,1156218615,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156218615,Yiyang,Yiyang
Anshan,Anshan,41.115,122.94,China,CN,CHN,Liaoning,NA,1639000,1156901825,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156901825,Anshan,Anshan
Bugt,Bugt,48.7838,121.9334,China,CN,CHN,Inner Mongolia,NA,17457,1156809123,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156809123,Bugt,Bugt
Chaoyang,Chaoyang,41.5504,120.42,China,CN,CHN,Liaoning,NA,470296,1156706927,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156706927,Chaoyang,Chaoyang
Fujin,Fujin,47.2704,132.02,China,CN,CHN,Heilongjiang,NA,89442,1156404715,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156404715,Fujin,Fujin
Chengdu,Chengdu,30.67,104.07,China,CN,CHN,Sichuan,admin,4123000,1156421555,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156421555,Chengdu,Chengdu
Dunhua,Dunhua,43.3505,128.22,China,CN,CHN,Jilin,NA,191870,1156058709,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156058709,Dunhua,Dunhua
Manzhouli,Manzhouli,49.6,117.43,China,CN,CHN,Inner Mongolia,NA,93620,1156354568,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156354568,Manzhouli,Manzhouli
Fuyang,Fuyang,32.9004,115.82,China,CN,CHN,Anhui,NA,170023,1156248008,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156248008,Fuyang,Fuyang
Xingyi,Xingyi,25.0904,104.89,China,CN,CHN,Guizhou,NA,816000,1156255316,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156255316,Xingyi,Xingyi
Harbin,Harbin,45.75,126.65,China,CN,CHN,Heilongjiang,admin,3621000,1156241528,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156241528,Harbin,Harbin
Danjiangkou,Danjiangkou,32.52,111.5,China,CN,CHN,Hubei,NA,92008,1156347994,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156347994,Danjiangkou,Danjiangkou
Cangzhou,Cangzhou,38.3204,116.87,China,CN,CHN,Hebei,NA,527681,1156698069,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156698069,Cangzhou,Cangzhou
Fuxin,Fuxin,42.0105,121.66,China,CN,CHN,Liaoning,NA,770000,1156141954,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156141954,Fuxin,Fuxin
Anshun,Anshun,26.2504,105.93,China,CN,CHN,Guizhou,NA,849000,1156415948,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156415948,Anshun,Anshun
Minxian,Minxian,34.4362,104.0306,China,CN,CHN,Gansu,minor,67826,1156556377,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156556377,Minxian,Minxian
Nanning,Nanning,22.82,108.32,China,CN,CHN,Guangxi,admin,2167000,1156605439,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156605439,Nanning,Nanning
Zhangjiakou,Zhangjiakou,40.83,114.93,China,CN,CHN,Hebei,NA,1046000,1156800221,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156800221,Zhangjiakou,Zhangjiakou
Baotou,Baotou,40.6522,109.822,China,CN,CHN,Inner Mongolia,NA,2036000,1156032751,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156032751,Baotou,Baotou
Benxi,Benxi,41.3304,123.75,China,CN,CHN,Liaoning,NA,1012000,1156097909,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156097909,Benxi,Benxi
Zhengzhou,Zhengzhou,34.755,113.6651,China,CN,CHN,Henan,admin,2636000,1156183137,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156183137,Zhengzhou,Zhengzhou
Huainan,Huainan,32.63,116.98,China,CN,CHN,Anhui,NA,1451000,1156877299,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156877299,Huainan,Huainan
Tongren,Tongren,27.6804,109.13,China,CN,CHN,Guizhou,NA,118290,1156803442,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156803442,Tongren,Tongren
Hancheng,Hancheng,35.4704,110.43,China,CN,CHN,Shaanxi,NA,222135,1156265838,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156265838,Hancheng,Hancheng
Huaiyin,Huaiyin,33.58,119.03,China,CN,CHN,Jiangsu,NA,1264000,1156662372,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156662372,Huaiyin,Huaiyin
Jieshou,Jieshou,33.2504,115.35,China,CN,CHN,Anhui,NA,141993,1156304827,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156304827,Jieshou,Jieshou
Zicheng,Zicheng,30.3004,111.5,China,CN,CHN,Hubei,NA,237042,1156230664,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156230664,Zicheng,Zicheng
Tieling,Tieling,42.3004,123.82,China,CN,CHN,Liaoning,NA,340000,1156089994,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156089994,Tieling,Tieling
Beihai,Beihai,21.4804,109.1,China,CN,CHN,Guangxi,NA,728978,1156421449,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156421449,Beihai,Beihai
Shanxian,Shanxian,34.7904,116.08,China,CN,CHN,Shandong,NA,74459,1156514157,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156514157,Shanxian,Shanxian
Linyi,Linyi,35.08,118.33,China,CN,CHN,Shandong,NA,2082000,1156086320,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156086320,Linyi,Linyi
Shuangyashan,Shuangyashan,46.6704,131.35,China,CN,CHN,Heilongjiang,NA,500000,1156245904,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156245904,Shuangyashan,Shuangyashan
Yishan,Yishan,24.5004,108.6667,China,CN,CHN,Guangxi,NA,47062,1156899793,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156899793,Yishan,Yishan
Puqi,Puqi,29.7204,113.88,China,CN,CHN,Hubei,NA,205164,1156189796,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156189796,Puqi,Puqi
Fuyu,Fuyu,45.1804,124.82,China,CN,CHN,Jilin,NA,356905,1156595629,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156595629,Fuyu,Fuyu
Maoming,Maoming,21.9204,110.87,China,CN,CHN,Guangdong,NA,1217715,1156785303,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156785303,Maoming,Maoming
Weinan,Weinan,34.5004,109.5001,China,CN,CHN,Shaanxi,minor,172321,1156903687,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156903687,Weinan,Weinan
Dali,Dali,34.7953,109.9378,China,CN,CHN,Shaanxi,minor,109696,1156708054,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156708054,Dali,Dali
Shache,Shache,38.4261,77.25,China,CN,CHN,Xinjiang,NA,373492,1156278934,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156278934,Shache,Shache
Tangshan,Tangshan,39.6243,118.1944,China,CN,CHN,Hebei,NA,1879000,1156904299,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156904299,Tangshan,Tangshan
Jianmen,Jianmen,30.6501,113.16,China,CN,CHN,Hubei,NA,1708000,1156060544,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156060544,Jianmen,Jianmen
Fushun,Fushun,41.8654,123.87,China,CN,CHN,Liaoning,NA,1470000,1156857743,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156857743,Fushun,Fushun
Zhuozhou,Zhuozhou,39.5401,115.79,China,CN,CHN,Hebei,NA,628000,1156045160,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156045160,Zhuozhou,Zhuozhou
Zhaotang,Zhaotang,27.3204,103.72,China,CN,CHN,Yunnan,NA,809000,1156924687,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156924687,Zhaotang,Zhaotang
Pingxiang,Pingxiang,22.0974,106.7567,China,CN,CHN,Guangxi,NA,31109,1156519507,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156519507,Pingxiang,Pingxiang
Linfen,Linfen,36.0803,111.52,China,CN,CHN,Shanxi,NA,834000,1156416074,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156416074,Linfen,Linfen
Jiutai,Jiutai,44.1447,125.8443,China,CN,CHN,Jilin,NA,205399,1156061722,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156061722,Jiutai,Jiutai
Dunhuang,Dunhuang,40.1427,94.662,China,CN,CHN,Gansu,NA,140094,1156068377,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156068377,Dunhuang,Dunhuang
Jinzhou,Jinzhou,41.1204,121.1,China,CN,CHN,Liaoning,NA,956000,1156157151,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156157151,Jinzhou,Jinzhou
Laiyang,Laiyang,36.9684,120.7084,China,CN,CHN,Shandong,NA,250000,1156207330,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156207330,Laiyang,Laiyang
Guiyang,Guiyang,26.58,106.72,China,CN,CHN,Guizhou,admin,3662000,1156932620,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156932620,Guiyang,Guiyang
Fuzhou,Fuzhou,26.08,119.3,China,CN,CHN,Fujian,admin,2606000,1156188037,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156188037,Fuzhou,Fuzhou
Bengbu,Bengbu,32.95,117.33,China,CN,CHN,Anhui,NA,894000,1156440668,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156440668,Bengbu,Bengbu
Chuxiong,Chuxiong,25.0364,101.5456,China,CN,CHN,Yunnan,NA,254370,1156225985,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156225985,Chuxiong,Chuxiong
Hebi,Hebi,35.9504,114.22,China,CN,CHN,Henan,NA,244662,1156114258,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156114258,Hebi,Hebi
Shuyang,Shuyang,34.1299,118.7734,China,CN,CHN,Jiangsu,NA,1770000,1156051957,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156051957,Shuyang,Shuyang
Lingyuan,Lingyuan,41.24,119.4011,China,CN,CHN,Liaoning,NA,806000,1156184681,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156184681,Lingyuan,Lingyuan
Jining,Jining,35.4004,116.55,China,CN,CHN,Shandong,NA,1186000,1156504601,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156504601,Jining,Jining
Buizhou,Buizhou,37.3704,118.02,China,CN,CHN,Shandong,NA,115893,1156564962,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156564962,Buizhou,Buizhou
Langfang,Langfang,39.5204,116.68,China,CN,CHN,Hebei,NA,810000,1156109017,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156109017,Langfang,Langfang
Dingzhou,Dingzhou,38.5004,115,China,CN,CHN,Hebei,NA,152934,1156656582,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156656582,Dingzhou,Dingzhou
Baoding,Baoding,38.8704,115.48,China,CN,CHN,Hebei,NA,1107000,1156256829,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156256829,Baoding,Baoding
Hangu,Hangu,39.232,117.777,China,CN,CHN,Tianjin,NA,332793,1156202457,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156202457,Hangu,Hangu
Liaoyuan,Liaoyuan,42.9,125.13,China,CN,CHN,Jilin,NA,506548,1156249772,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156249772,Liaoyuan,Liaoyuan
Yanji,Yanji,42.8823,129.5128,China,CN,CHN,Jilin,NA,488740,1156405468,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156405468,Yanji,Yanji
Xuanzhou,Xuanzhou,30.9525,118.7553,China,CN,CHN,Anhui,NA,866000,1156424311,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156424311,Xuanzhou,Xuanzhou
Yingkow,Yingkow,40.6703,122.28,China,CN,CHN,Liaoning,minor,795000,1156257074,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156257074,Yingkow,Yingkow
Guangyuan,Guangyuan,32.43,105.87,China,CN,CHN,Sichuan,NA,437435,1156084562,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156084562,Guangyuan,Guangyuan
Tongling,Tongling,30.9504,117.78,China,CN,CHN,Anhui,minor,562832,1156264408,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156264408,Tongling,Tongling
Changling,Changling,44.27,123.99,China,CN,CHN,Jilin,minor,55841,1156262573,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156262573,Changling,Changling
Nongan,Nongan,44.4304,125.1701,China,CN,CHN,Jilin,minor,141482,1156278589,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156278589,Nongan,Nongan
Gejiu,Gejiu,23.38,103.1501,China,CN,CHN,Yunnan,minor,149105,1156161838,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156161838,Gejiu,Gejiu
Mengzi,Mengzi,23.3619,103.4061,China,CN,CHN,Yunnan,minor,303341,1156385754,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156385754,Mengzi,Mengzi
Luzhou,Luzhou,28.88,105.38,China,CN,CHN,Sichuan,minor,1537000,1156582079,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156582079,Luzhou,Luzhou
Tengchong,Tengchong,25.0333,98.4666,China,CN,CHN,Yunnan,minor,126058,1156832866,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156832866,Tengchong,Tengchong
Huize,Huize,26.3504,103.4167,China,CN,CHN,Yunnan,minor,5170,1156252749,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156252749,Huize,Huize
Zhanyi,Zhanyi,25.6005,103.8166,China,CN,CHN,Yunnan,minor,652604,1156207794,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156207794,Zhanyi,Zhanyi
Liuhe,Liuhe,42.2789,125.7173,China,CN,CHN,Jilin,minor,68938,1156459313,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156459313,Liuhe,Liuhe
Deyang,Deyang,31.1333,104.4,China,CN,CHN,Sichuan,minor,152194,1156127147,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156127147,Deyang,Deyang
Yibin,Yibin,28.77,104.57,China,CN,CHN,Sichuan,minor,902000,1156107603,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156107603,Yibin,Yibin
Zhijiang,Zhijiang,27.4409,109.678,China,CN,CHN,Hunan,minor,113907,1156128936,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156128936,Zhijiang,Zhijiang
Shaoyang,Shaoyang,27,111.2001,China,CN,CHN,Hunan,minor,45617,1156473609,NA,NA,NA,NA,NA,NA,"c(NA, NA)",city,city1156473609,Shaoyang,Shaoyang
